Unnamed: 0,Column1,location_x,stdt,eddt,damagearea,경도,위도,상태,동두천,수원,양평,이천,파주,관측소,Unnamed: 0.1,location_y,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind,label
401,405,경기파주,2020-02-08,2020-02-08,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4906.0,파주,2020-02-08,-1.3,-6.3,3.7,0.0,4.8,1.8,1
402,406,경기성남,2020-02-09,2020-02-09,0.01,127.1037334,37.43511843,인근좌표,False,True,False,False,False,수원,7584.0,수원,2020-02-09,-0.9,-7.0,3.9,0.0,5.3,1.6,1
403,407,경기평택,2020-02-10,2020-02-10,0.01,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7585.0,수원,2020-02-10,3.2,-1.9,10.5,0.0,4.5,1.2,1
404,408,경기파주,2020-02-11,2020-02-11,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4909.0,파주,2020-02-11,3.2,-5.1,13.3,0.0,3.4,0.9,1
405,409,경기동두천,2020-02-11,2020-02-11,0.2,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,2232.0,동두천,2020-02-11,4.7,-4.0,14.7,0.0,3.2,0.9,3
406,410,경기여주,2020-02-11,2020-02-11,0.06,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12940.0,이천,2020-02-11,4.4,-4.9,13.9,0.0,2.0,0.6,2
407,411,경기파주,2020-02-24,2020-02-24,0.01,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4922.0,파주,2020-02-24,5.3,-0.8,11.1,0.0,3.0,1.0,1
408,412,경기광명,2020-02-24,2020-02-24,0.01,126.8674732,37.44833711,인근좌표,False,True,False,False,False,수원,7599.0,수원,2020-02-24,7.0,-0.7,13.7,0.0,2.9,1.1,1
409,413,경기파주,2020-03-04,2020-03-04,0.07,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4931.0,파주,2020-03-04,1.3,-1.7,5.4,0.0,6.3,2.6,2
410,414,경기양평,2020-03-05,2020-03-05,0.03,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10286.0,양평,2020-03-05,2.5,-2.8,8.2,0.0,3.7,1.8,1
411,415,경기이천,2020-03-05,2020-03-05,0.01,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,12963.0,이천,2020-03-05,1.8,-3.0,8.6,0.0,4.2,1.8,1
412,416,경기이천,2020-03-06,2020-03-06,0.2,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,12964.0,이천,2020-03-06,2.6,-5.7,10.8,0.0,1.9,0.7,3
413,417,경기김포,2020-03-07,2020-03-07,0.14,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,4934.0,파주,2020-03-07,3.9,-3.0,13.0,0.0,3.2,1.0,2
414,418,경기고양,2020-03-07,2020-03-07,0.02,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,4934.0,파주,2020-03-07,3.9,-3.0,13.0,0.0,3.2,1.0,1
415,419,경기남양주,2020-03-07,2020-03-07,0.15,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10288.0,양평,2020-03-07,5.7,-0.6,12.5,0.0,2.9,0.8,3
416,420,경기양평,2020-03-08,2020-03-08,0.09,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10289.0,양평,2020-03-08,7.5,-1.0,17.4,0.0,2.3,0.7,2
417,421,경기남양주,2020-03-09,2020-03-09,0.1,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10290.0,양평,2020-03-09,9.9,0.9,17.6,0.0,1.9,0.8,2
418,422,경기파주,2020-03-09,2020-03-09,0.01,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4936.0,파주,2020-03-09,7.6,-2.0,15.3,0.0,2.4,0.7,1
419,423,경기안성,2020-03-09,2020-03-09,0.01,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12967.0,이천,2020-03-09,9.5,-0.4,17.1,0.0,2.5,0.7,1
420,424,경기화성,2020-03-12,2020-03-12,0.03,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7616.0,수원,2020-03-12,6.5,-1.0,14.1,0.0,6.3,2.2,1
421,425,경기시흥,2020-03-14,2020-03-14,0.03,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,7618.0,수원,2020-03-14,3.9,-2.9,8.9,0.0,6.4,3.0,1
422,426,경기양평,2020-03-14,2020-03-14,0.04,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10295.0,양평,2020-03-14,4.9,-1.7,10.7,0.0,5.3,2.3,2
423,427,경기포천,2020-03-15,2020-03-15,0.1,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2265.0,동두천,2020-03-15,2.9,-0.9,10.5,0.0,8.9,3.1,2
424,428,경기광명,2020-03-15,2020-03-15,0.04,126.8674732,37.44833711,인근좌표,False,True,False,False,False,수원,7619.0,수원,2020-03-15,4.5,1.0,9.4,0.0,9.7,4.1,2
425,429,경기여주,2020-03-15,2020-03-15,0.9,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12973.0,이천,2020-03-15,4.9,1.0,11.2,0.0,7.4,2.7,3
426,430,경기안성,2020-03-15,2020-03-15,0.8,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12973.0,이천,2020-03-15,4.9,1.0,11.2,0.0,7.4,2.7,3
427,431,경기안양,2020-03-16,2020-03-16,0.07,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,7620.0,수원,2020-03-16,3.3,-2.4,9.5,0.0,5.2,2.1,2
428,432,경기양평,2020-03-16,2020-03-16,0.08,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10297.0,양평,2020-03-16,4.3,-1.7,11.1,0.0,5.3,1.8,2
429,433,경기남양주,2020-03-17,2020-03-17,0.15,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10298.0,양평,2020-03-17,4.0,1.8,8.9,0.1,3.0,1.0,3
430,434,경기파주,2020-03-18,2020-03-18,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4945.0,파주,2020-03-18,6.5,-3.5,15.7,0.0,5.2,1.5,1
431,435,경기광주,2020-03-19,2020-03-19,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10300.0,양평,2020-03-19,8.4,2.9,13.5,0.0,9.9,4.3,1
432,437,경기광주,2020-03-19,2020-03-19,0.16,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10300.0,양평,2020-03-19,8.4,2.9,13.5,0.0,9.9,4.3,3
433,438,경기파주,2020-03-20,2020-03-20,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4947.0,파주,2020-03-20,7.3,-1.3,14.6,0.0,6.4,2.6,1
434,439,경기남양주,2020-03-21,2020-03-21,0.17,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10302.0,양평,2020-03-21,11.6,2.6,19.4,0.0,3.5,1.1,3
435,440,경기안성,2020-03-21,2020-03-21,0.1,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12979.0,이천,2020-03-21,11.7,0.3,21.7,0.0,3.5,1.3,2
436,441,경기양평,2020-03-21,2020-03-21,0.01,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10302.0,양평,2020-03-21,11.6,2.6,19.4,0.0,3.5,1.1,1
437,442,경기포천,2020-03-21,2020-03-21,0.11,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2271.0,동두천,2020-03-21,12.2,5.8,19.7,0.0,4.4,1.7,2
438,443,경기여주,2020-03-22,2020-03-22,0.04,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12980.0,이천,2020-03-22,12.5,7.2,19.4,0.0,4.0,2.0,2
439,444,경기광주,2020-11-03,2020-11-03,0.06,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10529.0,양평,2020-11-03,6.0,2.3,8.9,0.9,7.3,3.3,2
440,445,경기가평,2020-11-05,2020-11-05,0.03,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,10531.0,양평,2020-11-05,6.7,-1.7,14.9,0.0,1.7,0.6,1
441,446,경기수원,2020-11-07,2020-11-07,0.03,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,7856.0,수원,2020-11-07,13.3,9.0,17.5,0.0,5.8,2.2,1
442,447,경기양평,2020-11-08,2020-11-08,0.03,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10534.0,양평,2020-11-08,8.4,4.3,13.8,0.0,5.2,2.3,1
443,448,경기동두천,2020-11-08,2020-11-08,0.5,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,2503.0,동두천,2020-11-08,7.9,2.7,13.3,0.0,7.0,2.9,3
444,449,경기가평,2020-11-08,2020-11-08,1.4,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,10534.0,양평,2020-11-08,8.4,4.3,13.8,0.0,5.2,2.3,3
445,450,경기포천,2020-11-08,2020-11-08,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2503.0,동두천,2020-11-08,7.9,2.7,13.3,0.0,7.0,2.9,1
446,451,경기포천,2020-11-08,2020-11-08,0.1,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2503.0,동두천,2020-11-08,7.9,2.7,13.3,0.0,7.0,2.9,2
447,452,경기남양주,2020-11-08,2020-11-09,0.05,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10534.0,양평,2020-11-08,8.4,4.3,13.8,0.0,5.2,2.3,2
448,453,경기가평,2020-11-09,2020-11-09,0.18,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,10535.0,양평,2020-11-09,5.4,-1.3,11.0,0.0,4.2,1.4,3
449,454,경기가평,2020-11-10,2020-11-10,3.0,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,10536.0,양평,2020-11-10,6.1,-0.7,13.5,0.0,3.8,1.1,3
450,455,경기김포,2020-11-14,2020-11-14,0.26,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,5186.0,파주,2020-11-14,8.4,1.0,19.0,0.0,3.0,0.7,3
451,456,경기파주,2020-11-14,2020-11-14,0.06,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5186.0,파주,2020-11-14,8.4,1.0,19.0,0.0,3.0,0.7,2
452,457,경기광주,2020-11-14,2020-11-14,0.06,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10540.0,양평,2020-11-14,9.2,3.0,17.9,0.0,3.4,0.6,2
453,458,경기포천,2020-11-15,2020-11-15,0.07,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2510.0,동두천,2020-11-15,8.7,3.6,15.9,0.0,4.2,0.9,2
454,459,경기성남,2020-11-16,2020-11-16,0.01,127.1037334,37.43511843,인근좌표,False,True,False,False,False,수원,7865.0,수원,2020-11-16,11.5,5.4,17.9,0.0,3.0,0.9,1
455,460,경기양평,2020-11-17,2020-11-17,0.01,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10543.0,양평,2020-11-17,13.0,5.7,19.4,0.0,2.5,0.8,1
456,461,경기화성,2020-12-09,2020-12-09,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7888.0,수원,2020-12-09,1.0,-6.4,5.8,0.0,2.3,0.9,1
457,462,경기평택,2020-12-09,2020-12-09,0.01,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7888.0,수원,2020-12-09,1.0,-6.4,5.8,0.0,2.3,0.9,1
458,463,경기의왕,2020-12-10,2020-12-10,0.01,126.9891898,37.35795112,인근좌표,False,True,False,False,False,수원,7889.0,수원,2020-12-10,5.5,2.4,9.5,0.0,2.3,1.0,1
459,464,경기화성,2020-12-12,2020-12-13,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7891.0,수원,2020-12-12,2.4,-1.4,6.8,0.0,5.2,1.8,1
460,465,경기양평,2020-12-19,2020-12-19,0.15,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10575.0,양평,2020-12-19,-4.5,-8.9,0.0,0.0,5.4,1.9,3
461,466,경기안양,2020-12-23,2020-12-23,0.06,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,7902.0,수원,2020-12-23,3.6,-3.0,9.2,0.0,4.3,1.4,2
462,467,경기광주,2020-12-24,2020-12-24,0.05,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10580.0,양평,2020-12-24,2.4,-0.7,7.0,0.0,5.6,1.9,2
463,468,경기남양주,2020-12-24,2020-12-24,0.01,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10580.0,양평,2020-12-24,2.4,-0.7,7.0,0.0,5.6,1.9,1
464,469,경기평택,2020-12-27,2020-12-27,0.03,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7906.0,수원,2020-12-27,4.7,-0.1,9.1,0.0,3.5,1.2,1
465,470,경기양평,2018-11-19,2018-11-19,0.06,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9814.0,양평,2018-11-19,5.3,-0.4,12.4,0.0,3.2,0.9,2
466,471,경기가평,2018-11-20,2018-11-20,0.1,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9815.0,양평,2018-11-20,4.2,-2.6,11.6,0.0,2.9,0.9,2
467,472,경기시흥,2018-12-08,2018-12-08,3.0,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,7156.0,수원,2018-12-08,-6.7,-10.2,-2.6,0.0,5.2,2.8,3
468,473,경기용인,2018-02-04,2018-02-05,0.15,127.2400364,37.22209372,인근좌표,False,False,False,True,False,이천,12203.0,이천,2018-02-04,-9.0,-14.7,-4.1,0.0,4.0,2.1,3
469,474,경기화성,2018-02-05,2018-02-05,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6850.0,수원,2018-02-05,-8.4,-11.7,-4.0,0.0,5.9,2.9,1
470,475,경기하남,2018-02-06,2018-02-06,0.04,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,9528.0,양평,2018-02-06,-10.3,-16.4,-5.3,0.0,4.3,2.2,2
471,476,경기화성,2018-02-10,2018-02-10,0.2,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6855.0,수원,2018-02-10,-0.3,-6.5,5.9,0.0,5.9,2.7,3
472,477,경기양주,2018-02-11,2018-02-11,0.06,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1502.0,동두천,2018-02-11,-6.5,-10.6,-0.6,0.0,6.8,3.0,2
473,478,경기광주,2018-02-13,2018-02-13,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9535.0,양평,2018-02-13,-2.1,-8.5,4.5,0.1,5.6,1.7,1
474,479,경기남양주,2018-02-13,2018-02-13,0.06,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9535.0,양평,2018-02-13,-2.1,-8.5,4.5,0.1,5.6,1.7,2
475,480,경기포천,2018-02-16,2018-02-16,0.5,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1507.0,동두천,2018-02-16,-2.4,-9.4,5.5,0.0,5.5,2.1,3
476,481,경기가평,2018-02-17,2018-02-17,0.3,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9539.0,양평,2018-02-17,-2.2,-5.9,2.4,0.0,5.2,2.5,3
477,482,경기안성,2018-02-17,2018-02-17,0.06,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12216.0,이천,2018-02-17,-2.8,-7.7,2.5,0.0,4.4,2.3,2
478,483,경기화성,2018-02-19,2018-02-19,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6864.0,수원,2018-02-19,0.7,-4.2,7.4,0.0,3.9,1.1,1
479,484,경기화성,2018-02-25,2018-02-25,0.6,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6870.0,수원,2018-02-25,1.6,-2.5,8.8,0.0,4.2,1.5,3
480,485,경기파주,2018-02-26,2018-02-26,0.1,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4194.0,파주,2018-02-26,-0.9,-8.8,8.8,0.0,4.5,1.0,2
481,486,경기파주,2018-02-26,2018-02-26,0.08,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4194.0,파주,2018-02-26,-0.9,-8.8,8.8,0.0,4.5,1.0,2
482,487,경기파주,2018-02-26,2018-02-26,0.09,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4194.0,파주,2018-02-26,-0.9,-8.8,8.8,0.0,4.5,1.0,2
483,488,경기양평,2018-03-11,2018-03-11,0.06,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9561.0,양평,2018-03-11,6.4,0.4,12.8,0.0,4.3,1.5,2
484,489,경기시흥,2018-03-11,2018-03-11,0.1,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,6884.0,수원,2018-03-11,6.2,1.3,13.4,0.0,4.0,1.4,2
485,490,경기화성,2018-03-12,2018-03-12,0.03,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6885.0,수원,2018-03-12,7.0,0.1,16.7,0.0,3.8,1.2,1
486,491,경기광주,2018-03-12,2018-03-12,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9562.0,양평,2018-03-12,6.9,-1.5,16.2,0.0,3.2,1.0,1
487,492,경기화성,2018-03-13,2018-03-13,0.16,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6886.0,수원,2018-03-13,12.3,2.3,19.4,0.0,5.3,1.8,3
488,493,경기파주,2018-03-13,2018-03-13,0.16,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4209.0,파주,2018-03-13,8.9,-1.8,15.4,0.0,6.1,2.3,3
489,494,경기평택,2018-03-13,2018-03-13,0.08,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,6886.0,수원,2018-03-13,12.3,2.3,19.4,0.0,5.3,1.8,2
490,495,경기안성,2018-03-14,2018-03-14,0.16,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12241.0,이천,2018-03-14,14.5,6.7,23.1,0.0,4.5,1.4,3
491,496,경기양평,2018-03-23,2018-03-23,0.1,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9573.0,양평,2018-03-23,5.6,-2.1,14.0,0.0,3.8,1.4,2
492,497,경기파주,2018-03-25,2018-03-25,0.09,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4221.0,파주,2018-03-25,7.2,3.7,14.9,0.0,4.7,1.8,2
493,498,경기양주,2018-03-25,2018-03-25,0.16,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1544.0,동두천,2018-03-25,9.9,4.5,19.0,0.0,5.4,1.9,3
494,499,경기양평,2018-03-26,2018-03-26,0.5,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9576.0,양평,2018-03-26,10.8,2.1,20.1,0.0,4.4,1.3,3
495,500,경기안성,2018-03-28,2018-03-28,0.07,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12255.0,이천,2018-03-28,13.3,4.0,21.8,0.0,4.7,1.6,2
496,501,경기파주,2018-03-28,2018-03-28,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4224.0,파주,2018-03-28,10.3,1.9,18.8,0.0,5.2,1.9,1
497,502,경기남양주,2018-03-29,2018-03-29,0.01,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9579.0,양평,2018-03-29,15.7,10.1,22.5,0.0,4.1,1.4,1
498,503,경기남양주,2018-03-30,2018-03-30,0.06,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9580.0,양평,2018-03-30,14.9,8.9,21.6,0.0,3.9,1.8,2
499,504,경기가평,2018-03-30,2018-03-30,0.5,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9580.0,양평,2018-03-30,14.9,8.9,21.6,0.0,3.9,1.8,3
500,505,경기포천,2018-03-30,2018-03-30,1.5,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1549.0,동두천,2018-03-30,13.8,6.3,23.8,0.0,5.7,1.9,3
501,506,경기남양주,2018-03-30,2018-03-30,0.1,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9580.0,양평,2018-03-30,14.9,8.9,21.6,0.0,3.9,1.8,2
502,507,경기수원,2018-03-31,2018-03-31,0.01,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,6904.0,수원,2018-03-31,13.5,7.1,21.3,0.0,4.7,1.7,1
503,508,경기여주,2018-03-31,2018-03-31,0.5,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12258.0,이천,2018-03-31,14.1,7.1,22.3,0.0,4.0,1.7,3
504,509,경기화성,2018-04-02,2018-04-02,0.09,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6906.0,수원,2018-04-02,17.2,12.0,25.0,0.0,4.9,1.5,2
505,510,경기여주,2018-04-03,2018-04-03,0.5,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12261.0,이천,2018-04-03,18.0,12.1,24.5,0.0,4.3,1.8,3
506,511,경기남양주,2018-04-07,2018-04-07,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9588.0,양평,2018-04-07,5.0,1.6,9.8,0.3,7.2,4.2,1
507,512,경기고양,2018-04-10,2018-04-10,0.5,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,4237.0,파주,2018-04-10,12.2,0.5,21.8,5.1,10.1,4.5,3
508,513,경기포천,2018-04-12,2018-04-12,0.1,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1562.0,동두천,2018-04-12,12.8,4.5,21.6,0.0,9.1,3.1,2
509,514,경기여주,2018-04-13,2018-04-13,0.5,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12271.0,이천,2018-04-13,12.5,2.9,19.0,0.0,4.1,1.8,3
510,515,경기양평,2018-04-17,2018-04-17,0.1,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9598.0,양평,2018-04-17,12.4,4.3,21.1,0.0,4.8,1.7,2
511,516,경기광주,2018-04-20,2018-04-20,0.15,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9601.0,양평,2018-04-20,17.9,8.1,28.5,0.0,4.0,1.2,3
512,517,경기양평,2018-04-21,2018-04-21,0.6,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9602.0,양평,2018-04-21,18.4,9.2,28.8,0.0,4.4,1.5,3
513,518,경기광주,2018-04-21,2018-04-21,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9602.0,양평,2018-04-21,18.4,9.2,28.8,0.0,4.4,1.5,1
514,519,경기시흥,2018-04-21,2018-04-21,1.0,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,6925.0,수원,2018-04-21,17.2,8.7,27.3,0.0,4.8,1.3,3
515,520,경기안양,2018-04-29,2018-04-29,0.15,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,6933.0,수원,2018-04-29,15.2,7.2,24.0,0.0,3.9,1.2,3
516,521,경기양평,2021-02-12,2021-02-12,0.06,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10630.0,양평,2021-02-12,4.4,-2.3,14.6,0.0,2.5,0.6,2
517,522,경기파주,2021-02-12,2021-02-12,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5276.0,파주,2021-02-12,2.4,-4.5,12.2,0.0,2.4,0.7,1
518,523,경기남양주,2021-01-01,2021-01-01,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,1
519,524,경기광주,2021-01-01,2021-01-01,0.07,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,2
