damagearea,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind
0.005721049516669954,-10.5,-13.8,-6.0,0.0,4.5,2.0
0.00019727756954034323,-9.9,-13.2,-5.3,0.0,4.8,2.2
0.005721049516669954,16.9,11.5,23.1,27.7,4.8,1.9
0.0,18.8,9.6,26.7,0.0,2.8,1.1
0.0007891102781613729,19.7,13.1,27.6,0.0,2.8,0.9
0.0,20.7,15.1,29.1,0.0,4.7,1.8
0.00019727756954034323,22.5,16.0,31.5,0.0,6.5,1.8
0.001775498125863089,22.3,16.2,31.2,0.0,3.7,1.5
0.001775498125863089,11.2,4.7,19.2,0.0,4.6,1.8
0.015584927993687115,11.2,4.7,19.2,0.0,4.6,1.8
0.001775498125863089,11.2,5.2,20.1,0.0,7.4,2.4
0.16354310514894455,12.7,3.1,24.0,0.0,5.4,1.6
0.001775498125863089,11.6,1.7,21.8,0.0,2.9,1.1
0.007693825212073386,13.1,4.2,22.2,0.0,3.4,0.8
0.000986387847701716,12.7,3.1,24.0,0.0,5.4,1.6
0.0510948905109489,14.2,3.0,25.3,0.0,3.8,1.3
0.019530479384493978,13.7,1.3,25.2,0.0,3.6,1.3
0.005721049516669954,14.2,3.0,25.3,0.0,3.8,1.3
0.005721049516669954,14.2,3.0,25.3,0.0,3.8,1.3
0.039258236338528305,14.6,4.7,23.4,0.0,6.2,1.8
0.019530479384493978,14.6,4.7,23.4,0.0,6.2,1.8
0.1378970211086999,14.6,4.7,23.4,0.0,6.2,1.8
0.0,26.3,19.7,33.7,0.0,4.0,1.6
0.0,25.5,21.0,30.2,0.3,3.8,1.7
0.01163937660288025,26.5,23.6,31.4,0.0,3.6,1.3
0.00019727756954034323,16.8,9.7,21.3,0.0,7.3,3.1
0.001775498125863089,11.7,6.3,19.1,1.0,5.0,2.0
0.009666600907476819,9.8,1.3,19.9,0.0,2.1,0.8
0.005721049516669954,9.8,1.3,19.9,0.0,2.1,0.8
0.00019727756954034323,7.8,-0.4,17.6,0.0,3.6,1.0
0.0,9.0,2.7,15.9,0.0,3.4,1.4
0.0,7.3,-0.8,17.8,0.0,2.9,0.9
0.001775498125863089,3.2,-2.7,10.1,0.0,3.3,1.3
0.0,2.3,-4.2,11.7,0.0,2.3,0.7
0.0,10.7,4.1,17.2,0.0,4.1,1.8
0.0,-3.8,-9.1,2.6,0.0,4.2,1.5
0.0037482738212665213,11.9,3.1,22.1,0.0,5.7,1.9
0.007496547642533043,10.8,2.3,20.1,0.0,4.8,2.1
0.0037482738212665213,9.6,0.2,19.0,0.0,5.4,2.1
0.0029591635431051484,11.7,4.2,20.6,0.0,5.1,2.3
0.009666600907476819,13.1,2.2,22.8,2.7,5.8,1.4
0.009666600907476819,14.4,5.4,23.6,4.2,4.7,0.7
0.01163937660288025,13.7,3.7,23.2,0.0,4.9,1.4
0.001775498125863089,14.4,5.4,23.6,4.2,4.7,0.7
0.009666600907476819,11.4,6.9,20.4,0.0,6.9,2.2
0.000986387847701716,14.6,8.8,22.9,0.0,5.1,2.2
0.039258236338528305,13.0,7.5,20.6,0.0,4.1,2.0
0.001775498125863089,15.3,10.0,22.8,0.0,5.5,1.6
0.0015782205563227457,12.9,7.1,19.8,0.0,4.4,1.6
0.006707437364371669,12.9,7.1,19.8,0.0,4.4,1.6
0.000986387847701716,11.9,4.9,20.8,0.0,3.1,1.6
0.009666600907476819,13.2,7.6,20.5,0.0,5.0,2.2
0.0003945551390806864,14.6,5.7,25.1,0.0,6.3,2.1
0.0013809429867824026,14.7,5.7,24.7,0.0,4.5,1.8
0.013612152298283681,14.4,6.5,22.2,29.5,5.7,2.1
0.001775498125863089,14.4,6.5,22.2,29.5,5.7,2.1
0.0,13.8,6.7,22.8,29.2,4.5,1.7
0.001775498125863089,15.3,10.3,22.6,0.0,4.4,2.0
0.002367330834484119,19.4,12.2,26.9,0.0,3.5,1.7
0.002367330834484119,-7.1,-14.0,1.0,0.0,2.8,1.0
0.0007891102781613729,-0.8,-6.8,6.0,0.0,3.0,0.8
0.0,-2.5,-6.2,3.7,0.0,10.6,1.7
0.0,-1.3,-5.8,2.9,0.0,6.7,3.1
0.0,-1.6,-7.1,4.6,0.0,5.0,2.2
0.0,0.7,-4.5,5.0,0.5,8.1,4.4
0.0,-2.6,-5.8,2.4,0.0,5.4,2.5
0.0007891102781613729,-2.6,-5.8,2.4,0.0,5.4,2.5
0.0,2.8,0.4,6.0,0.1,6.4,2.9
0.0031564411126454917,23.1,15.2,31.4,0.0,4.0,1.5
0.001775498125863089,22.6,16.1,29.1,0.0,4.4,1.8
0.000986387847701716,23.6,15.1,31.2,0.0,3.2,1.4
0.009469323337936476,23.6,15.1,31.2,0.0,3.2,1.4
0.01163937660288025,22.4,19.9,26.4,0.0,4.7,2.5
0.001775498125863089,23.6,17.3,31.0,0.0,5.1,1.7
0.0,28.0,22.6,34.2,0.0,4.5,1.2
0.0,1.9,-6.2,10.6,0.0,3.5,1.0
0.0,1.9,-6.2,10.6,0.0,3.5,1.0
0.0,3.8,-5.2,12.3,0.0,3.8,1.3
0.0,3.8,-5.2,12.3,0.0,3.8,1.3
0.0,7.1,-1.8,16.0,0.0,3.2,1.2
0.0037482738212665213,3.5,-4.2,8.7,0.0,6.9,3.4
0.0007891102781613729,-3.6,-6.8,0.8,0.0,7.6,4.5
0.0007891102781613729,-2.4,-6.0,1.3,0.0,7.3,4.6
0.0,-2.4,-6.2,1.4,0.0,6.6,4.6
0.00019727756954034323,-0.9,-9.0,8.3,0.0,7.9,3.0
0.0,0.3,-7.3,7.4,0.0,8.1,2.9
0.0,21.1,16.0,30.0,0.0,3.5,1.0
0.0003945551390806864,17.8,14.6,21.8,0.0,3.5,1.5
0.0003945551390806864,-1.8,-6.3,3.3,0.0,5.0,2.0
0.000986387847701716,1.4,-3.9,8.2,0.0,2.6,0.8
0.0003945551390806864,4.9,-0.5,8.9,0.0,6.4,2.7
0.0007891102781613729,-1.4,-4.8,5.1,0.0,3.9,1.7
0.0007891102781613729,-2.8,-6.6,1.2,0.0,4.0,2.0
0.0005918327086210297,-3.6,-8.8,1.4,0.0,4.8,1.7
0.000986387847701716,5.4,0.1,11.4,21.1,5.3,2.0
0.0037482738212665213,-2.4,-5.8,2.7,0.0,4.0,2.0
0.000986387847701716,7.2,0.4,15.5,0.0,3.9,0.9
0.0037482738212665213,6.4,-1.2,16.3,0.0,4.0,0.9
0.0007891102781613729,7.9,0.1,17.3,0.0,2.5,0.9
0.0013809429867824026,7.3,0.1,15.9,0.0,2.4,0.8
0.0,1.6,-5.9,7.7,0.0,5.9,1.9
0.0007891102781613729,5.1,-0.6,11.4,2.0,4.9,1.9
0.0,6.1,2.4,11.5,1.1,5.0,2.4
0.0,1.4,-6.4,10.8,0.0,3.8,1.3
0.0007891102781613729,3.9,-3.5,11.4,0.0,4.3,1.3
0.007693825212073386,3.9,-3.5,11.4,0.0,4.3,1.3
0.0,3.9,-3.5,11.4,0.0,4.3,1.3
0.0,1.4,-6.4,10.8,0.0,3.8,1.3
0.0,4.2,-1.9,11.6,0.0,4.4,1.5
0.0037482738212665213,3.9,-3.5,11.4,0.0,4.3,1.3
0.0,4.2,-1.9,11.6,0.0,4.4,1.5
0.0,4.7,-3.3,13.9,0.0,3.1,1.1
0.0,10.7,3.8,17.8,0.0,2.8,0.9
0.005721049516669954,-3.0,-11.1,4.7,0.0,3.6,1.2
0.005721049516669954,-2.3,-9.1,4.2,0.0,5.1,1.6
0.0,-0.6,-7.7,7.3,0.0,2.6,0.7
0.008680213059775102,4.1,-6.1,12.9,0.0,2.9,0.8
0.0037482738212665213,5.6,-4.4,12.6,0.3,5.5,1.6
0.000986387847701716,-0.9,-6.0,4.2,0.0,5.5,3.0
0.001775498125863089,2.1,-5.2,10.6,0.0,3.2,1.2
0.001775498125863089,4.4,-4.2,13.4,0.0,2.7,1.0
0.0,12.6,4.5,23.0,0.0,6.2,1.8
0.0005918327086210297,12.6,4.5,23.0,0.0,6.2,1.8
0.0007891102781613729,12.4,4.7,22.2,0.0,3.7,1.3
0.0,10.5,4.0,18.2,0.0,4.3,1.4
0.0,10.7,3.4,19.4,0.0,6.2,1.8
0.0,10.5,4.0,18.2,0.0,4.3,1.4
0.0007891102781613729,10.8,2.4,19.3,0.0,4.4,1.3
0.0007891102781613729,10.7,3.4,19.4,0.0,6.2,1.8
0.0,10.8,2.4,19.3,0.0,4.4,1.3
0.0,5.3,-2.0,13.8,0.0,6.9,2.6
0.009666600907476819,5.3,-2.0,13.8,0.0,6.9,2.6
0.0,7.6,1.9,16.7,0.0,8.1,3.4
0.0037482738212665213,5.3,-2.0,13.8,0.0,6.9,2.6
0.9999999999999999,8.2,1.9,16.5,0.0,6.6,2.7
0.039258236338528305,5.3,-2.0,13.8,0.0,6.9,2.6
0.001775498125863089,7.2,1.9,15.0,0.0,7.4,2.9
0.00019727756954034323,8.5,1.5,16.0,0.0,6.5,3.0
0.0,7.2,1.9,15.0,0.0,7.4,2.9
0.00019727756954034323,8.5,1.5,16.0,0.0,6.5,3.0
0.039258236338528305,7.6,1.9,16.7,0.0,8.1,3.4
0.0,5.3,-2.0,13.8,0.0,6.9,2.6
0.09646873150522785,8.5,1.5,16.0,0.0,6.5,3.0
0.00019727756954034323,8.5,1.5,16.0,0.0,6.5,3.0
0.0037482738212665213,7.6,1.9,16.7,0.0,8.1,3.4
0.0,5.3,0.9,9.7,0.0,6.8,3.4
0.0,5.6,-0.8,10.9,0.0,6.3,3.2
0.0029591635431051484,0.7,-5.6,6.1,0.0,6.4,2.8
0.0,3.2,-3.5,10.1,0.0,6.8,2.8
0.0007891102781613729,4.2,-3.9,12.3,0.0,4.1,1.7
0.001775498125863089,4.1,-3.9,13.5,0.0,5.6,1.7
0.001775498125863089,4.2,-3.9,12.3,0.0,4.1,1.7
0.005721049516669954,4.2,-2.7,12.2,0.0,4.8,1.5
0.014006707437364369,5.9,-2.9,17.3,0.0,5.2,1.3
0.0003945551390806864,5.8,-3.6,15.8,0.0,3.5,1.2
0.009666600907476819,5.9,-2.4,16.7,0.0,4.8,1.1
0.0015782205563227457,5.9,-2.4,16.7,0.0,4.8,1.1
0.004340106529887551,5.9,-2.4,16.7,0.0,4.8,1.1
0.0003945551390806864,5.9,-2.4,16.7,0.0,4.8,1.1
0.005721049516669954,5.8,-3.6,15.8,0.0,3.5,1.2
0.009666600907476819,7.3,-1.1,15.4,0.0,4.2,1.5
0.001775498125863089,7.7,1.4,13.8,0.0,4.6,2.3
0.0007891102781613729,5.6,-0.8,10.9,0.0,6.3,3.2
0.0,4.5,-2.7,12.2,0.0,7.9,3.3
0.0,2.9,-6.8,12.6,0.0,5.0,1.5
0.0,2.9,-6.8,12.6,0.0,5.0,1.5
0.0037482738212665213,4.6,-1.9,12.0,0.0,4.8,1.8
0.06490432037877292,4.6,-3.6,14.3,0.0,5.7,1.9
0.0,6.1,-1.2,14.0,0.0,4.4,1.7
0.0,6.1,-1.2,14.0,0.0,4.4,1.7
0.00019727756954034323,6.2,-3.3,15.0,0.0,3.9,1.5
0.0,8.1,-2.1,16.8,0.0,4.2,1.8
0.0,8.1,-2.1,16.8,0.0,4.2,1.8
0.002170053264943775,8.6,-0.5,17.9,0.0,4.6,1.7
0.00019727756954034323,9.2,-0.5,17.9,0.0,3.8,1.6
0.001775498125863089,8.7,-1.1,18.4,0.0,5.3,1.9
0.0007891102781613729,9.2,-0.5,17.9,0.0,3.8,1.6
0.0,9.6,-1.5,18.7,0.0,4.1,1.3
0.023476030775300843,8.7,-1.1,18.4,0.0,5.3,1.9
0.0015782205563227457,5.3,-2.8,13.3,0.0,3.4,1.2
0.0037482738212665213,5.4,-3.1,14.7,0.0,4.3,1.4
0.005721049516669954,5.4,-3.1,14.7,0.0,4.3,1.4
0.001775498125863089,5.7,-2.6,13.6,0.0,3.9,1.5
0.001775498125863089,5.7,-2.6,13.6,0.0,3.9,1.5
0.0007891102781613729,6.5,-0.7,15.9,0.0,4.3,1.5
0.0007891102781613729,6.4,1.1,15.8,0.0,4.6,1.3
0.01163937660288025,8.8,3.3,16.9,0.0,5.0,1.7
0.005721049516669954,8.0,3.4,16.9,0.0,5.4,1.7
0.0003945551390806864,8.9,3.7,17.5,0.0,6.7,2.1
0.001775498125863089,8.8,3.3,16.9,0.0,5.0,1.7
0.005721049516669954,8.8,2.1,17.9,0.0,4.9,1.6
0.0037482738212665213,8.8,2.1,17.9,0.0,4.9,1.6
0.05898599329256263,6.4,1.1,15.8,0.0,4.6,1.3
0.0007891102781613729,8.8,3.3,16.9,0.0,5.0,1.7
0.00019727756954034323,8.8,3.3,16.9,0.0,5.0,1.7
0.039258236338528305,8.8,3.3,16.9,0.0,5.0,1.7
0.002761885973564805,8.8,3.3,16.9,0.0,5.0,1.7
0.025448806470704275,8.7,-0.9,19.4,0.0,3.0,1.1
